id,x,y,pupilD
7562869,.,.,0.0
7562871,.,.,0.0
7562873,.,.,0.0
7562875,.,.,0.0
7562877,.,.,0.0
7562879,.,.,0.0
7562881,.,.,0.0
7562883,.,.,0.0
7562885,.,.,0.0
7562887,.,.,0.0
7562889,.,.,0.0
7562891,.,.,0.0
7562893,.,.,0.0
7562895,.,.,0.0
7562897,.,.,0.0
7562899,.,.,0.0
7562901,.,.,0.0
7562903,.,.,0.0
7562905,.,.,0.0
7562907,.,.,0.0
7562909,.,.,0.0
7562911,.,.,0.0
7562913,.,.,0.0
7562915,.,.,0.0
7562917,.,.,0.0
7562919,.,.,0.0
7562921,.,.,0.0
7562923,.,.,0.0
7562925,.,.,0.0
7562927,.,.,0.0
7562929,.,.,0.0
7562931,.,.,0.0
7562933,.,.,0.0
7562935,.,.,0.0
7562937,946.8,565.1,438.0
7562939,946.8,562.8,439.0
7562941,946.5,561.2,440.0
7562943,945.7,561.2,440.0
7562945,946.4,563.8,441.0
7562947,947.3,566.2,443.0
7562949,947.6,565.7,443.0
7562951,948.9,564.5,444.0
7562953,949.8,563.3,446.0
7562955,950.8,562.1,447.0
7562957,951.6,562.3,448.0
7562959,951.8,561.4,448.0
7562961,953.2,560.4,448.0
7562963,953.1,559.1,449.0
7562965,952.4,558.4,448.0
7562967,951.7,559.9,448.0
7562969,951.4,557.5,447.0
7562971,951.4,556.0,446.0
7562973,951.7,556.9,446.0
7562975,952.5,557.1,446.0
7562977,952.8,556.9,447.0
7562979,952.7,557.2,450.0
7562981,951.6,558.2,450.0
7562983,951.0,558.9,450.0
7562985,950.8,558.4,450.0
7562987,951.2,557.7,450.0
7562989,952.5,558.1,449.0
7562991,951.3,558.8,449.0
7562993,950.1,558.1,450.0
7562995,950.9,557.0,451.0
7562997,951.9,555.4,449.0
7562999,952.7,553.7,448.0
7563001,952.7,555.0,448.0
7563003,953.0,556.3,447.0
7563005,953.1,556.7,448.0
7563007,953.4,556.6,449.0
7563009,953.9,556.3,450.0
7563011,954.6,556.3,451.0
7563013,955.3,557.2,450.0
7563015,955.9,558.5,448.0
7563017,955.5,558.2,449.0
7563019,956.1,558.3,449.0
7563021,957.8,562.2,449.0
7563023,958.2,564.7,450.0
7563025,958.3,562.1,450.0
