x,y,pupilD
863.29,521.1999999999999,784.9
871.8400000000001,515.38,785.9
873.64,512.5999999999999,780.4
876.0300000000001,511.9,780.5
876.57,512.67,782.2
876.65,513.45,780.9
873.1700000000001,515.96,777.3
872.3300000000002,516.74,781.5
874.22,516.6600000000001,784.3
875.2,516.45,782.2
875.6200000000001,515.86,780.6
875.64,513.58,777.6
875.8100000000001,514.19,778.5
875.8,514.25,782.1
873.7699999999999,512.87,782.0
873.36,513.04,780.7
873.75,513.3599999999999,778.0
874.0600000000001,513.17,773.4
874.3700000000001,512.32,773.4
875.65,508.59000000000003,771.9
876.0799999999999,507.96000000000004,768.8
875.86,507.6,769.7
875.18,505.4,766.8
872.6,505.80000000000007,763.9
872.51,507.9799999999999,764.8
874.2700000000001,509.35,765.1
875.07,507.2,764.1
877.25,510.27,762.8
878.22,511.37,763.0
878.65,512.12,764.6
878.3300000000002,512.27,764.3
877.3099999999998,512.3799999999999,765.1
876.47,510.60999999999996,766.5
876.9199999999998,509.71999999999997,768.5
877.8199999999999,508.33000000000004,772.6
880.1299999999999,507.75,774.2
880.95,508.05000000000007,776.1
882.6699999999998,509.52,775.9
883.7700000000001,509.03999999999996,779.4
885.7199999999999,509.89,781.7
886.71,511.46000000000004,782.1
888.3299999999999,510.62,784.7
889.74,512.19,787.0
888.0899999999999,512.8300000000002,788.5
886.72,518.18,790.5
886.43,520.11,788.4
889.39,520.6699999999998,790.6
896.39,516.19,792.9
899.74,515.0699999999999,798.2
900.4399999999999,516.29,797.2
901.5,518.8299999999999,797.6
902.43,523.77,797.6
899.61,527.4599999999999,795.9
898.5099999999999,528.26,797.8
902.2,529.8100000000001,799.3
904.53,524.0,803.2
904.47,521.28,806.4
905.75,522.19,807.8
905.7800000000001,522.84,807.8
905.8800000000001,522.31,806.9
879.39,496.08000000000004,801.7
859.3300000000002,455.65,790.3
862.11,447.64,791.1
862.2,442.08000000000004,791.3
863.36,439.34000000000003,790.7
865.4699999999999,440.40999999999997,791.7
868.6,442.05,791.8
873.3299999999999,443.03000000000003,789.8
879.05,443.38,793.5
882.5800000000002,444.76000000000005,796.1
883.26,445.46999999999997,799.5
883.0900000000001,443.73,800.9
882.65,443.13,800.5
881.79,442.7,801.9
881.2300000000001,445.3,802.4
881.5,444.37,806.1
881.4399999999999,445.78000000000003,808.0
880.2199999999999,446.01000000000005,810.0
881.0,446.81000000000006,811.7
881.01,447.64,813.9
881.0600000000001,450.48,815.8
881.9399999999999,450.74000000000007,818.5
880.4399999999999,450.37,820.1
880.51,452.95,823.7
877.4100000000001,454.13,825.6
876.7,456.03999999999996,830.9
876.1,453.4,834.4
875.3300000000002,443.03000000000003,839.6
874.71,441.34,842.2
873.97,447.80999999999995,841.8
875.1099999999999,454.81000000000006,841.5
878.4199999999998,451.39,843.9
877.89,451.76000000000005,846.0
877.4100000000001,452.59,845.9
876.5200000000001,453.95,849.1
875.1200000000001,457.37,850.4
874.65,457.62,851.2
875.89,458.4799999999999,852.7
876.9799999999999,454.58000000000004,858.0
879.7,486.62,864.0
882.32,555.8300000000002,871.8
884.86,568.8800000000001,874.1
885.4100000000001,572.49,875.1
884.2299999999999,571.24,876.1
884.1099999999999,567.27,875.7
882.35,563.64,873.4
883.21,563.22,873.6
882.96,562.19,875.9
884.4699999999999,562.47,874.6
883.0600000000001,561.4599999999999,873.3
883.35,561.7800000000001,875.4
884.53,561.8,876.0
883.2299999999999,560.0699999999999,878.8
883.25,559.14,880.1
883.5600000000001,558.69,879.5
885.6,555.01,880.2
887.6700000000001,555.61,880.0
887.72,555.33,878.6
888.72,556.24,877.3
888.9400000000002,556.87,875.6
890.36,556.6600000000001,874.5
890.3,555.4100000000001,871.7
889.7700000000001,556.4,870.6
890.25,555.3599999999999,870.9
889.11,554.3499999999999,873.3
888.8,552.38,875.1
894.4200000000001,552.47,873.3
897.3399999999999,554.3599999999999,876.7
897.22,553.72,874.9
895.9199999999998,551.1000000000001,873.8
891.97,551.45,873.4
894.74,550.3700000000001,872.3
898.6199999999999,550.9200000000001,872.9
902.9199999999998,553.6,872.8
903.3399999999999,554.03,870.1
903.25,555.04,871.4
903.0699999999999,555.5600000000001,871.2
903.54,552.97,872.8
904.47,553.06,872.4
904.7900000000002,555.8100000000001,872.6
904.0599999999998,556.62,870.8
902.9800000000001,555.9300000000001,870.3
902.3700000000001,553.55,870.1
901.2199999999999,551.9399999999999,869.9
900.7700000000001,551.46,867.6
902.07,552.24,868.3
902.6299999999999,551.6800000000001,868.9
902.5200000000001,551.51,867.1
956.9800000000001,552.87,863.2
961.1400000000001,553.41,866.0
962.1300000000001,553.78,864.5
959.6400000000001,549.1,864.1
960.18,547.6400000000001,863.2
960.7600000000002,548.65,862.2
961.53,550.39,863.6
962.9399999999999,551.9,865.2
961.6200000000001,551.9999999999999,865.7
960.3,551.16,865.1
957.9599999999998,548.3199999999999,863.9
956.15,545.38,864.0
953.96,546.62,863.5
953.3599999999999,547.49,864.9
952.4399999999999,549.72,867.6
951.25,551.57,867.9
949.2400000000001,552.85,866.8
945.82,557.22,868.6
944.1000000000001,559.4499999999999,870.2
927.68,543.8700000000001,873.1
893.86,471.09,870.9
893.6899999999999,415.68999999999994,860.8
898.4699999999999,411.34,862.1
900.4200000000001,414.82,861.5
900.0899999999999,420.16999999999996,864.9
900.21,421.41,867.0
900.65,422.26000000000005,868.4
901.1299999999999,421.71999999999997,868.9
900.47,421.73999999999995,867.6
901.14,421.26000000000005,868.8
900.99,421.68,867.3
900.24,421.96999999999997,867.8
899.8799999999999,421.03000000000003,869.3
900.1099999999999,421.28999999999996,867.5
901.85,420.7099999999999,864.0
903.2699999999999,418.12,861.4
902.7599999999999,417.2,861.5
900.5900000000001,418.9000000000001,865.1
899.25,421.11,867.6
899.4800000000001,420.24000000000007,868.9
898.15,420.3,869.0
899.26,419.14,867.2
899.6899999999999,416.05,865.8
900.55,416.31000000000006,865.9
899.5799999999999,418.37,867.2
897.04,420.93,869.7
896.0799999999999,423.15999999999997,872.7
896.6600000000001,423.98999999999995,874.2
896.57,424.60999999999996,872.5
898.65,425.81000000000006,872.8
901.8,428.48,871.9
904.76,430.6,870.2
904.8799999999999,431.66999999999996,871.3
906.71,433.46000000000004,872.3
909.3299999999999,436.08000000000004,874.4
910.0199999999999,438.14000000000004,876.7
910.82,438.78999999999996,876.3
910.4999999999998,438.48,875.6
910.64,439.73999999999995,876.5
909.29,482.32,884.3
912.32,585.0,896.5
912.6,595.1699999999998,892.7
913.03,596.8199999999999,894.1
914.0300000000001,598.62,897.5
915.4199999999998,602.52,894.9
916.6800000000001,601.2900000000001,895.4
916.15,601.07,896.8
915.8199999999999,597.72,898.1
916.6200000000001,592.7299999999999,895.9
918.54,593.5400000000001,897.0
918.4199999999998,593.7400000000001,897.9
918.0800000000002,593.23,897.1
917.2,593.78,898.7
917.2,596.69,900.8
916.9200000000001,594.45,900.7
917.0300000000001,595.3300000000002,901.3
916.2400000000001,594.1899999999999,903.1
915.99,595.62,903.0
914.8599999999999,598.73,904.1
914.45,596.73,902.5
913.8700000000001,594.1600000000001,903.9
911.5600000000002,569.15,901.8
919.1699999999998,469.7099999999999,893.7
927.71,449.01000000000005,893.0
928.6899999999999,447.7099999999999,893.8
928.6199999999999,451.55,893.5
928.89,453.49000000000007,894.0
928.54,452.78999999999996,893.4
928.6499999999999,454.25,891.6
928.5199999999999,454.59,892.2
928.8,455.63,893.7
929.0,459.1,896.3
930.3300000000002,458.84000000000003,897.6
929.0800000000002,460.28000000000003,896.3
929.95,458.34,895.9
928.85,457.00999999999993,894.4
928.9,456.0,896.8
927.6700000000001,454.48999999999995,896.1
927.9900000000001,454.43,897.2
927.8300000000002,454.43,897.4
927.0899999999999,453.94000000000005,897.0
926.05,454.64,899.1
925.5600000000001,452.43999999999994,900.4
923.3100000000001,449.78999999999996,897.3
924.95,451.36,897.9
923.5300000000001,450.84000000000003,897.2
928.1700000000001,472.12,898.8
929.4399999999998,604.7,913.6
930.3,659.3699999999999,916.3
927.53,659.0600000000001,912.8
928.7,654.91,912.9
924.5800000000002,648.4399999999999,910.2
919.9199999999998,647.48,910.3
917.5799999999999,646.13,912.4
916.26,645.78,913.6
916.07,645.3199999999999,913.4
917.76,644.97,915.3
915.9100000000001,644.74,915.8
913.9100000000001,643.13,915.9
912.39,641.21,918.0
912.7300000000001,639.51,914.4
911.5800000000002,638.71,912.7
903.86,580.6999999999999,907.8
910.32,549.75,902.5
910.6399999999998,550.49,903.0
912.8100000000001,552.4199999999998,903.9
913.3399999999999,555.03,904.5
913.8799999999999,552.6299999999999,905.2
913.9699999999999,550.42,905.6
913.05,549.2199999999999,904.4
912.9000000000002,547.28,904.9
913.4200000000001,546.6800000000001,908.2
912.6899999999999,545.9599999999999,907.7
911.68,544.6700000000001,906.5
911.9699999999999,543.97,907.7
912.1400000000001,544.45,909.6
910.54,544.29,912.2
907.0200000000001,545.76,914.2
904.7800000000001,546.25,915.0
902.79,544.76,916.3
902.15,542.8,915.7
901.5600000000001,540.44,916.1
901.53,538.74,919.8
902.5200000000001,537.6600000000001,922.8
903.3399999999999,536.8900000000001,926.3
902.72,535.58,927.6
901.2700000000001,534.8,930.1
903.0600000000001,534.9000000000001,931.7
907.01,539.02,934.7
907.7800000000001,539.3199999999999,939.8
907.3,538.02,939.4
909.7299999999999,537.63,939.4
908.95,536.1600000000001,938.8
905.5900000000001,534.61,937.4
905.8,536.5799999999999,942.4
907.05,537.5699999999999,942.1
906.45,538.29,942.7
907.79,538.39,944.8
904.9699999999999,539.29,948.0
902.55,538.62,950.4
903.6200000000001,537.8100000000001,953.2
906.96,537.5400000000001,956.1
906.1299999999999,534.65,960.0
904.49,532.65,962.0
902.65,535.34,963.8
901.5799999999999,536.3199999999999,965.0
901.5600000000001,538.44,965.4
900.6099999999999,539.8299999999999,966.6
900.7299999999999,538.99,966.9
899.9100000000001,538.49,968.2
900.1200000000001,538.81,966.5
901.5300000000001,539.06,967.6
904.0,536.7399999999999,966.5
904.4100000000001,533.79,963.0
903.53,531.16,962.5
904.1,530.93,962.7
902.6600000000001,532.35,964.6
900.46,535.66,966.8
898.1800000000001,534.91,965.2
899.45,534.26,965.1
898.68,532.4100000000001,964.6
900.5300000000001,529.48,961.2
903.04,525.0200000000001,958.3
904.8799999999999,523.03,958.6
902.6,526.54,964.3
902.9,529.6099999999999,968.0
903.46,528.67,968.9
903.2700000000001,527.6000000000001,969.5
903.8299999999999,525.5400000000001,965.5
903.68,524.78,965.2
902.57,522.9100000000001,962.0
902.74,521.65,961.0
901.0200000000001,521.0699999999999,963.4
900.3,522.0399999999998,963.3
898.54,520.2599999999999,960.9
895.4799999999999,519.4300000000001,956.7
893.26,517.13,954.0
894.0,517.9599999999999,954.3
894.35,522.2199999999999,953.8
880.93,524.7299999999999,950.0
879.2599999999999,608.72,914.2
997.5999999999998,1182.45,666.7
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1162.9,1515.5,535.0
1142.4,1471.65,534.8
955.7299999999999,1060.58,648.9
890.7300000000001,724.95,803.0
895.1099999999999,521.5899999999999,893.8
885.96,449.93999999999994,931.2
884.1299999999999,464.77,933.2
882.1700000000001,465.06000000000006,928.4
883.55,467.02,929.3
891.75,467.8,926.5
898.07,466.05,925.1
897.9300000000001,463.36,925.0
897.3199999999999,466.3,925.3
897.46,465.31000000000006,923.7
898.28,459.77,925.5
893.3799999999999,454.99000000000007,921.4
891.2,454.2,919.8
893.5699999999999,455.82000000000005,919.1
896.2400000000001,460.09000000000003,922.2
898.8900000000001,463.41,928.3
903.03,463.73999999999995,933.9
905.4399999999999,466.59,935.0
905.0,467.5000000000001,936.2
903.1899999999999,467.34000000000003,935.6
900.7900000000002,466.38,934.7
903.04,468.78000000000003,934.6
905.93,470.7099999999999,937.0
909.74,472.5400000000001,936.8
910.85,473.55,936.6
911.11,472.42999999999995,940.4
910.95,471.88,942.2
911.53,470.28999999999996,942.7
912.1099999999999,471.43,942.5
913.4199999999998,470.02,944.2
912.5199999999999,475.14,950.4
882.6699999999998,544.88,957.6
877.89,569.7,958.5
879.2,571.89,959.4
880.3,571.99,959.3
884.0600000000001,575.34,961.5
887.7,575.9800000000001,964.7
890.0200000000001,576.3199999999999,965.3
890.55,575.26,964.6
890.3199999999999,574.31,964.1
890.3,574.3999999999999,964.1
891.5,573.8800000000001,964.4
892.26,574.13,964.5
894.07,574.87,962.2
894.25,575.34,961.5
893.9399999999999,574.42,962.0
893.3299999999999,574.3999999999999,960.3
895.1800000000001,574.5400000000001,960.5
897.2800000000001,574.11,961.5
900.04,574.3599999999999,961.1
901.36,571.0699999999999,958.1
901.4199999999998,571.2099999999999,956.2
900.9300000000001,571.92,958.2
896.3400000000001,571.31,951.9
897.07,570.3199999999999,950.1
898.5300000000001,570.57,949.6
897.22,569.5800000000002,949.1
897.3,573.45,951.0
901.1200000000001,576.4,955.3
901.8300000000002,573.8799999999999,956.3
899.5600000000001,573.6899999999999,953.3
897.5800000000002,570.33,949.5
897.8100000000001,569.7099999999999,947.6
901.26,568.77,948.6
901.3299999999999,568.98,948.1
902.0200000000001,569.2900000000001,948.6
903.4399999999999,570.74,946.6
906.5200000000001,571.4599999999999,948.5
909.6600000000001,574.12,951.4
909.93,574.5400000000001,952.5
910.9300000000001,574.9999999999999,951.2
911.1099999999999,575.3100000000001,951.9
912.3100000000001,576.0299999999999,952.5
912.9800000000001,576.62,953.4
913.47,579.8500000000001,955.4
884.0,542.51,952.6
881.3700000000001,476.12000000000006,944.3
885.6700000000001,471.1,943.8
888.45,469.14,945.5
891.3300000000002,473.64,947.6
892.4200000000001,479.19000000000005,951.1
892.85,479.69000000000005,949.7
892.76,481.25,949.6
891.2299999999999,478.03000000000003,946.7
891.8199999999999,477.9599999999999,945.2
891.8700000000001,476.71000000000004,945.0
891.57,475.14,943.0
891.8100000000001,476.09000000000003,942.4
892.9,477.28000000000003,942.0
893.5900000000001,475.90999999999997,942.1
893.6599999999999,475.91999999999996,941.6
895.7099999999998,477.93,944.4
896.0799999999999,478.06000000000006,946.3
896.25,476.17999999999995,947.5
900.6600000000001,481.1,945.9
901.1200000000001,480.01000000000005,945.5
901.9799999999999,483.5400000000001,944.9
900.85,485.02,941.3
905.8399999999999,483.95,944.1
906.35,485.18,943.5
904.9399999999999,487.2900000000001,942.3
906.25,489.96000000000004,942.7
909.18,490.41,947.0
909.7,490.32000000000005,952.1
909.7199999999999,491.84,950.5
910.05,492.86,952.0
912.36,493.73999999999995,953.7
913.9100000000001,495.2200000000001,954.6
914.9399999999999,496.03000000000003,956.1
914.04,497.21999999999997,957.5
914.9699999999999,495.41,957.3
915.4799999999999,495.58000000000004,957.4
916.1099999999999,495.7299999999999,956.9
916.2300000000001,496.15,956.9
916.07,496.5400000000001,959.2
916.36,496.00999999999993,958.9
918.5200000000001,498.0,961.0
919.35,500.03000000000003,961.6
918.5899999999999,500.80999999999995,964.2
920.45,502.66999999999996,963.4
919.85,502.96000000000004,962.5
919.03,498.9799999999999,958.8
920.79,502.2700000000001,959.4
919.51,506.0,962.6
911.2300000000001,557.93,965.9
908.0,562.47,964.4
908.6700000000001,564.61,964.7
908.21,563.76,964.8
909.2299999999999,564.22,966.8
908.8399999999999,563.57,968.1
908.3199999999999,562.95,968.7
907.9799999999999,564.67,968.9
907.9,566.6199999999999,968.3
908.05,567.6199999999999,969.0
907.45,568.55,967.1
906.1200000000001,570.47,967.4
905.72,573.7900000000001,965.5
906.04,574.55,967.1
906.21,578.9,970.1
905.5,582.29,972.3
905.0799999999999,576.6,971.8
903.8799999999999,570.9799999999999,974.9
900.26,569.2900000000001,972.7
900.85,568.0899999999999,973.2
902.8399999999999,567.0699999999999,978.6
905.15,569.65,978.3
905.35,570.17,977.0
898.64,577.77,977.3
878.26,600.2100000000002,986.1
878.2,602.37,986.7
876.8,603.12,987.5
876.49,602.81,986.5
876.8,602.26,985.7
875.8,603.0200000000001,986.1
874.1600000000001,601.49,985.8
869.53,601.5,987.9
869.11,603.45,990.8
868.05,604.3900000000001,993.0
868.1099999999999,606.22,995.8
867.7300000000001,604.3,993.5
867.22,602.9300000000001,992.0
866.4100000000001,602.29,990.2
866.85,603.25,990.3
866.89,603.7,988.9
865.7,604.5500000000001,987.6
865.96,604.65,985.5
864.4199999999998,606.15,982.2
863.29,607.0000000000001,981.9
862.5200000000001,607.86,979.2
863.24,607.84,978.5
863.4199999999998,608.22,981.2
860.4,608.4099999999999,983.1
859.4099999999999,607.67,983.2
858.01,609.14,982.5
852.8000000000002,599.52,981.4
835.8199999999999,508.37,974.6
841.3199999999999,489.19000000000005,972.0
837.89,484.35999999999996,973.8
834.9399999999999,487.84000000000003,976.1
831.99,489.2799999999999,977.7
832.5899999999999,490.64000000000004,978.9
839.79,490.36,982.3
840.74,489.88,981.4
840.1700000000001,489.82,982.3
842.9100000000001,488.38,984.3
841.4199999999998,487.64000000000004,985.4
838.7699999999999,488.91,987.9
840.82,489.53999999999996,992.3
841.22,487.91,993.4
844.29,488.35,992.5
848.3400000000001,485.68999999999994,990.8
852.2299999999999,483.03000000000003,993.3
854.2,485.8,993.8
858.35,489.39,994.1
862.4300000000001,491.4599999999999,1000.5
860.49,497.16999999999996,1002.3
855.3299999999999,592.9599999999999,1004.9
857.57,619.23,1005.5
860.5400000000002,629.21,1007.7
862.68,627.58,1009.1
863.6,626.5799999999999,1008.3
864.4,625.6999999999999,1009.6
864.4900000000001,627.28,1011.1
864.1900000000002,627.4599999999999,1013.3
864.0199999999999,629.57,1012.0
864.05,628.17,1012.7
867.18,628.01,1014.1
869.9100000000001,625.81,1012.2
869.26,626.05,1014.3
867.54,626.4599999999999,1016.3
865.28,627.47,1022.3
862.71,627.6,1025.5
866.6400000000001,626.7900000000001,1023.3
909.7700000000001,554.8199999999999,1017.0
913.11,517.1,1013.1
914.7700000000001,515.1600000000001,1015.3
913.1599999999999,515.29,1017.2
913.64,515.08,1019.4
914.65,514.1899999999999,1021.8
913.21,513.0600000000002,1023.0
911.99,511.00999999999993,1018.0
910.8699999999999,511.28999999999996,1019.4
909.39,510.25999999999993,1018.7
907.9100000000001,509.62,1023.8
905.78,511.93,1025.4
905.4200000000001,512.74,1022.0
905.1199999999999,512.8100000000001,1024.2
904.64,511.5799999999999,1024.8
906.1600000000001,508.87,1022.7
908.0799999999999,506.2799999999999,1020.5
906.79,504.63,1018.2
907.25,505.03000000000003,1018.3
906.9799999999999,505.95,1020.0
907.4200000000001,505.85,1021.9
908.2299999999999,504.4700000000001,1021.0
908.3699999999999,502.48,1018.6
909.1199999999999,501.45,1017.8
910.3399999999999,502.78999999999996,1018.6
911.1400000000001,503.89000000000004,1019.7
910.7300000000001,503.4,1019.0
911.22,502.89,1020.5
910.8799999999999,501.18,1019.8
910.4400000000002,500.21999999999997,1019.3
909.8199999999999,499.93999999999994,1021.2
909.95,501.34,1019.6
909.21,500.4,1019.7
908.54,500.46999999999997,1018.2
908.61,500.16999999999996,1016.4
909.1699999999998,499.85999999999996,1014.1
909.54,498.53999999999996,1011.3
910.0099999999999,499.48999999999995,1007.6
909.25,501.28999999999996,1004.7
908.8,502.0200000000001,998.8
908.36,503.93,996.5
908.8,506.2999999999999,993.2
907.46,506.63,988.3
905.4100000000001,509.0,981.5
857.07,544.6299999999999,975.7
855.5600000000001,567.08,966.1
858.9200000000001,570.89,944.4
856.8800000000001,577.3999999999999,922.9
853.5799999999999,582.7900000000001,900.1
855.6600000000001,576.8599999999999,884.0
860.9,575.5400000000001,858.9
864.1899999999999,582.01,837.4
860.45,583.0500000000001,813.5
861.9699999999999,586.24,793.3
865.75,584.47,775.2
864.2,583.99,754.4
865.89,581.49,737.5
866.5799999999999,566.7500000000001,723.4
862.22,561.29,709.8
858.3800000000001,559.2,695.4
856.0200000000001,561.8000000000001,683.7
858.0799999999999,567.11,674.6
862.5799999999999,572.5999999999999,671.3
864.7299999999999,571.9799999999999,662.7
863.6200000000001,572.74,656.0
864.6600000000001,572.3299999999999,650.2
866.6200000000001,568.6700000000001,647.1
869.05,567.01,643.2
870.15,565.19,643.0
872.18,563.56,637.3
873.6700000000001,561.2699999999999,630.2
873.72,559.64,624.2
873.7900000000002,555.89,616.9
873.0300000000001,551.39,610.8
872.0799999999999,544.65,601.6
874.97,543.14,597.6
875.35,547.13,597.1
876.21,548.9599999999999,593.4
876.6600000000001,547.5,590.1
877.0,546.5600000000001,589.9
878.8100000000001,545.5000000000001,587.1
881.82,546.0899999999999,588.4
881.8699999999999,547.2500000000001,590.2
882.3399999999999,546.91,590.8
886.0,546.9300000000001,594.5
890.4699999999999,547.13,598.1
895.5,546.85,603.8
898.96,546.5600000000001,611.2
902.5899999999999,545.99,621.9
905.47,546.75,624.6
905.3399999999999,546.1999999999999,633.8
904.6600000000001,545.82,638.3
893.64,546.99,644.3
694.97,479.96000000000004,659.1
549.99,393.56,668.0
539.09,388.31,680.1
551.96,397.09000000000003,685.5
560.01,402.89,692.4
565.97,410.60999999999996,701.8
572.52,412.60999999999996,709.4
576.8199999999999,411.14,715.9
576.6099999999999,409.68,722.5
573.83,411.82,726.9
575.1600000000001,415.68,732.2
577.8,415.73999999999995,742.2
581.78,413.31000000000006,748.0
588.94,409.45000000000005,749.9
594.03,410.83000000000004,752.1
596.4100000000001,408.88,757.8
597.95,407.0,762.7
592.1899999999999,409.60999999999996,765.1
589.52,457.61,757.6
702.0699999999999,1158.6399999999999,490.7
581.7,1837.0,215.0
581.7,1837.0,215.0
581.7,1837.0,215.0
581.7,1837.0,215.0
581.7,1837.0,215.0
581.7,1837.0,215.0
895.4699999999999,1321.34,429.9
950.8300000000002,751.95,679.3
939.4,513.57,773.8
936.3,494.88,800.3
942.1300000000001,504.4599999999999,804.0
939.7800000000001,512.54,807.4
941.07,510.45,807.7
939.89,506.90999999999997,806.2
938.71,509.30999999999995,811.5
940.6299999999999,506.21000000000004,813.9
942.3099999999998,506.6000000000001,820.5
942.8000000000002,505.0,824.3
967.2700000000001,496.1,828.4
1103.2,496.57,828.2
1122.83,485.65,827.1
1125.22,483.62,828.4
1123.93,489.18999999999994,831.6
1120.74,492.71999999999997,834.7
1118.82,494.25,837.4
1116.5899999999997,497.53999999999996,839.7
1114.3400000000001,501.15,842.9
1111.7999999999997,501.78000000000003,845.0
1109.74,496.09,844.6
1109.6200000000001,492.16,844.7
1109.8600000000001,491.57,849.1
1108.5800000000002,491.36,848.8
1112.0600000000002,490.76000000000005,849.5
1117.6200000000001,489.93,851.2
1122.38,488.15,853.0
1122.98,487.63,853.6
1122.51,486.96000000000004,855.4
1059.0700000000002,486.59,857.6
859.8799999999999,475.40999999999997,863.4
812.6600000000001,476.40999999999997,865.3
816.3099999999998,479.95,863.9
821.7700000000001,480.43,863.4
823.7,478.80999999999995,862.5
823.95,479.9599999999999,863.0
823.0000000000002,478.96999999999997,862.5
822.78,477.85,863.1
825.6,475.28000000000003,860.8
829.74,475.17999999999995,862.0
829.93,469.06000000000006,858.5
829.6200000000001,468.28999999999996,857.0
828.95,468.52,859.3
827.3800000000001,469.01000000000005,859.5
827.5199999999999,469.56000000000006,860.9
826.74,468.84000000000003,860.0
825.51,469.66,861.0
763.6999999999999,465.5,858.7
746.86,461.19000000000005,857.0
743.59,461.43999999999994,858.1
742.9,459.56000000000006,860.2
743.43,458.1,862.1
744.71,456.44000000000005,862.6
743.2199999999999,457.78000000000003,860.7
744.1899999999999,458.35999999999996,858.7
745.03,457.2099999999999,855.0
745.3900000000001,458.27,858.6
744.9799999999999,458.5,861.1
743.62,456.14,862.7
743.76,456.05,866.0
741.5699999999999,453.8,867.3
738.81,452.7900000000001,867.4
737.9399999999999,450.06000000000006,867.4
751.31,449.55999999999995,872.4
911.1899999999999,447.43,877.1
993.14,455.81000000000006,877.1
994.4099999999999,455.16,874.0
988.7399999999998,456.8499999999999,877.8
986.07,451.56000000000006,877.0
983.5900000000001,446.09,878.7
984.2499999999998,445.49000000000007,880.4
971.3799999999999,444.96999999999997,881.0
721.5,438.6,883.6
495.32,402.63,863.5
502.48,404.41,836.9
516.4399999999999,399.56,798.0
515.98,397.39,764.6
520.84,407.2,729.5
528.0400000000001,405.94,701.6
536.24,408.84000000000003,671.9
545.51,419.74000000000007,639.9
541.85,417.14000000000004,620.7
548.69,420.66,600.9
560.6600000000001,427.85,577.2
569.5199999999999,429.28000000000003,559.2
569.1,436.0,546.9
571.71,447.87,534.5
563.63,447.05,524.0
482.94000000000005,514.36,516.2
483.7299999999999,556.62,510.3
496.41,564.3900000000001,508.9
505.23,559.8399999999999,503.9
508.64,562.36,499.6
508.23,562.7900000000001,497.0
505.84,559.15,495.3
505.66,559.2,492.8
505.82,558.06,490.4
506.67999999999995,558.72,488.7
510.1,559.61,487.6
511.40999999999997,558.3199999999999,489.0
512.3,555.3399999999999,488.2
514.8900000000001,557.58,490.2
518.7,560.74,493.1
520.39,560.26,494.8
519.13,557.8100000000001,494.2
523.4499999999999,563.17,497.8
527.55,568.4000000000001,496.2
530.6600000000001,572.96,497.8
528.33,569.51,502.0
526.4799999999999,569.9499999999999,506.9
522.73,570.85,506.8
523.3800000000001,570.37,506.4
525.26,570.08,508.7
528.72,575.3599999999999,511.5
532.53,579.14,512.6
534.3299999999999,578.48,510.6
534.75,577.6000000000001,511.2
534.84,577.78,514.0
535.75,576.8199999999999,512.7
539.98,575.42,511.3
548.36,579.1800000000001,516.7
553.97,581.23,519.1
556.51,581.4100000000001,522.6
558.67,580.36,524.6
563.72,583.54,528.9
570.72,586.64,532.4
579.23,588.07,534.9
579.5899999999999,586.83,539.7
586.33,588.1800000000001,540.7
594.7099999999999,588.0699999999999,539.9
601.4399999999999,587.8399999999999,542.7
609.15,586.29,545.4
614.51,588.22,547.7
625.03,596.68,548.9
643.3199999999999,599.5500000000001,548.8
666.5500000000001,601.7600000000001,552.0
675.0699999999999,597.6200000000001,556.0
677.73,592.7099999999999,557.2
691.22,594.58,559.1
710.78,596.01,558.4
721.8800000000001,595.0400000000001,560.2
729.88,592.81,565.6
739.3299999999999,591.0199999999999,567.8
748.9100000000001,588.4399999999998,567.7
760.33,588.57,570.6
769.7500000000001,593.9199999999998,573.7
778.92,594.99,578.3
784.95,596.1800000000001,579.3
788.0500000000001,587.0899999999999,574.5
790.83,583.71,577.3
792.33,592.0799999999999,584.2
795.42,600.71,591.0
795.79,604.1699999999998,595.4
793.94,600.4399999999999,598.2
792.74,600.6400000000001,603.6
797.0899999999999,601.59,608.5
802.6,595.44,611.7
803.9300000000001,591.87,617.8
806.82,592.6400000000001,621.6
808.09,594.67,623.2
811.1199999999999,595.95,627.6
812.15,596.8399999999999,632.8
811.1700000000001,595.85,635.2
811.6700000000001,595.8,639.1
813.8000000000001,593.99,641.2
815.8399999999999,592.67,644.1
816.5,590.56,647.5
817.55,591.3100000000001,650.7
818.61,587.7,651.0
817.67,581.76,655.0
818.15,582.05,660.2
820.3199999999999,577.6,660.6
822.01,578.26,661.4
822.05,577.0200000000001,664.5
821.36,574.26,667.1
753.9,596.25,674.5
660.01,652.54,687.8
657.89,661.45,688.7
659.3399999999999,664.55,689.0
661.49,662.33,690.9
663.9499999999999,660.78,691.2
666.4499999999999,659.56,692.0
668.6,659.0199999999999,693.4
672.16,657.83,691.8
675.85,657.61,692.0
679.14,657.01,691.6
683.3199999999999,656.2100000000002,692.5
688.5699999999999,655.97,693.6
690.85,652.63,692.7
698.3599999999999,655.19,693.6
701.33,652.3599999999999,689.9
704.61,648.14,691.6
706.71,646.98,699.3
704.2500000000001,645.5699999999999,696.2
707.03,646.14,694.9
713.3899999999999,648.8100000000001,698.9
717.5200000000001,646.73,699.5
