x,y,pupilD
969.86,653.42,597.6
968.39,655.48,598.1
969.0899999999999,656.93,600.1
973.85,659.01,599.9
979.75,659.9300000000001,601.9
983.6899999999999,660.65,599.9
985.24,662.6600000000001,600.1
985.0899999999999,664.16,601.1
982.3399999999999,663.73,602.7
956.64,655.55,603.1
908.74,589.3100000000001,599.8
911.3800000000001,583.99,596.2
912.99,583.0200000000001,595.5
915.4399999999999,581.03,594.4
917.28,582.04,595.2
917.8299999999999,583.1400000000001,594.9
917.8,584.26,596.0
918.1,584.8399999999999,598.1
919.05,584.97,599.3
921.2999999999998,583.05,600.5
922.49,581.69,599.6
926.93,581.97,606.8
927.75,586.9799999999999,612.5
927.7300000000001,582.03,611.9
927.1299999999999,581.47,606.5
923.96,582.87,605.5
924.51,581.1800000000001,608.6
915.3,642.4,617.7
920.5900000000001,776.6899999999999,631.7
921.8,792.4699999999999,623.4
921.54,792.1400000000001,613.9
917.2500000000002,784.5699999999999,604.7
913.22,775.75,596.4
915.8399999999999,775.0600000000001,586.0
921.46,783.3199999999999,574.3
923.9100000000001,788.0199999999999,559.9
923.9699999999999,787.8700000000001,548.0
923.4199999999998,786.01,540.8
924.9099999999999,786.5699999999999,536.4
927.6600000000001,790.05,534.7
927.9799999999999,790.6699999999998,533.2
924.96,789.3799999999999,531.6
1086.15,793.03,529.1
1451.29,759.5999999999999,512.6
1566.09,737.8,508.2
1570.6,739.17,505.1
1561.06,747.79,505.8
1553.48,750.5400000000001,508.6
1550.6600000000003,749.72,510.5
1551.1,749.0,512.0
1552.95,747.28,511.6
1557.12,742.8999999999999,512.2
1558.3,743.3,513.0
1557.0,748.12,514.4
1506.2899999999997,754.69,521.9
1120.3,769.5400000000001,539.4
868.3199999999999,771.3599999999999,540.8
870.6800000000001,782.27,535.4
880.96,783.4399999999999,524.0
880.9800000000001,783.34,512.8
879.28,778.18,504.8
879.24,781.15,500.6
876.7800000000001,781.19,492.6
878.4199999999998,781.05,486.4
881.4200000000001,783.2299999999999,483.1
882.85,784.29,482.3
878.95,786.32,483.8
872.45,790.05,485.5
870.7099999999998,796.19,488.3
869.4399999999999,796.98,489.6
844.5899999999999,759.51,491.4
801.8,566.5699999999999,494.2
829.1300000000001,482.26000000000005,499.4
829.9100000000001,470.66,501.8
830.3099999999998,476.7900000000001,505.7
830.9199999999998,481.2099999999999,508.8
831.4799999999999,491.23999999999995,516.8
831.3099999999998,494.82000000000005,521.9
831.5899999999999,497.31000000000006,526.9
832.15,493.66,528.5
832.85,489.7299999999999,531.7
833.0799999999999,484.35999999999996,533.9
835.79,486.25,542.0
839.28,464.21000000000004,549.8
844.0,383.38,556.6
848.6099999999999,367.46,558.3
850.6299999999999,367.05,557.0
850.9699999999999,368.89,555.9
851.3399999999999,370.58,555.2
853.1200000000001,370.81,553.3
856.0199999999999,372.6,551.1
857.5600000000001,369.78000000000003,547.2
854.8,368.91999999999996,544.1
854.4,363.47,539.9
855.54,361.42999999999995,537.8
857.5800000000002,365.9800000000001,542.4
859.1600000000001,374.38,546.7
860.0599999999998,369.31000000000006,542.6
860.51,364.51,544.2
794.2,408.9,548.3
730.6800000000001,539.0600000000001,556.5
744.5800000000002,574.5400000000001,555.1
744.38,574.67,560.2
741.14,564.1099999999999,565.3
739.78,559.8900000000001,569.7
739.45,555.0699999999999,575.3
741.0600000000001,553.95,577.7
744.89,555.53,580.9
747.67,555.2800000000001,588.9
748.4300000000001,556.54,592.7
744.1200000000001,558.89,597.5
739.1499999999999,561.6300000000001,601.1
728.41,566.9499999999999,604.7
727.16,577.27,611.1
722.4799999999999,577.5300000000001,615.5
720.9300000000001,582.5999999999999,621.5
718.55,578.73,626.5
720.9499999999999,575.07,628.8
722.55,571.45,626.2
718.79,573.58,625.0
716.67,571.6000000000001,626.6
705.83,574.24,632.8
682.46,568.3,639.3
679.74,565.3100000000001,640.1
669.8000000000001,553.6699999999998,639.9
662.42,553.5,639.5
660.51,559.92,642.3
662.3799999999999,559.12,643.8
666.1099999999999,552.72,644.8
674.05,554.03,647.0
680.04,557.8199999999999,649.2
680.7,559.7099999999999,650.8
683.3500000000001,562.9200000000001,652.1
682.1899999999999,563.01,649.9
695.42,556.89,649.2
821.79,557.47,645.8
841.45,555.82,645.9
840.85,556.4300000000001,644.7
836.99,557.54,643.9
832.3199999999999,557.5600000000001,640.1
824.5200000000001,552.41,636.9
819.4100000000001,554.63,640.7
819.4100000000001,556.4300000000001,644.4
819.74,557.17,646.3
817.4,555.41,646.7
834.1300000000001,554.8900000000001,650.0
1046.96,432.71999999999997,646.3
1255.02,262.49,624.8
1279.66,222.65,622.7
1270.65,223.8,618.8
1260.6799999999998,232.93999999999997,618.3
1252.72,232.44,617.1
1243.7800000000002,225.15,613.5
1238.89,225.24,612.9
1237.22,218.9,612.8
1239.6,214.64000000000001,607.9
1239.31,212.08999999999997,603.4
1231.2199999999998,221.83999999999997,601.6
1222.93,237.62000000000003,602.7
1221.06,237.36999999999998,598.9
1224.49,242.34,594.1
1225.6999999999998,243.18,584.8
1165.24,245.79000000000002,582.5
1130.74,224.45999999999998,577.2
1122.1799999999998,226.5,573.4
1116.0700000000002,222.44,569.8
1112.2099999999998,230.21000000000004,567.1
1107.1799999999998,242.65,566.8
1097.8600000000001,237.32,561.4
1090.24,238.54000000000002,562.9
1087.31,240.31000000000003,563.6
1083.8600000000001,241.96999999999997,563.5
1083.02,246.67,565.7
1084.92,255.8,566.8
1081.2599999999998,269.34,567.9
1072.8600000000001,278.59000000000003,573.3
1065.0,282.38,578.4
1061.39,288.16999999999996,584.2
1096.3300000000002,332.61,589.8
1143.3799999999999,571.26,602.3
1137.13,701.9599999999999,612.9
1140.24,719.42,617.9
1138.9299999999998,720.52,620.2
1131.08,717.05,624.0
1121.8999999999999,713.63,627.7
1116.56,710.3899999999999,633.9
1111.78,707.2700000000001,638.8
1106.65,704.96,642.3
1103.24,704.47,647.7
1101.5099999999998,703.8999999999999,651.7
1099.16,703.98,653.5
1094.01,703.8,652.1
1087.51,705.97,651.7
1082.59,706.4399999999999,652.3
1081.4100000000003,698.0699999999999,658.8
1068.92,547.14,657.3
1071.1299999999999,487.37999999999994,650.8
1073.84,486.0400000000001,647.7
1068.3799999999999,485.1,642.6
1064.85,486.43,637.9
1070.38,486.18999999999994,637.6
1073.51,491.3500000000001,639.0
1067.6,491.34,633.8
1059.3500000000001,492.66999999999996,633.7
1007.7699999999999,551.86,640.3
978.0200000000001,646.13,646.5
976.0799999999999,648.3,642.7
976.45,647.6899999999999,642.6
976.35,646.7499999999999,641.3
975.8399999999999,645.84,637.5
975.1900000000002,646.1200000000001,637.9
975.96,647.0400000000001,636.8
974.78,646.8599999999999,638.7
973.2300000000001,646.3100000000001,639.4
974.39,646.0900000000001,641.0
973.46,646.9300000000001,642.8
973.39,646.76,644.8
972.4199999999998,646.1500000000001,646.1
970.1899999999999,645.65,643.9
1007.25,673.8999999999999,643.6
1058.3700000000001,695.7700000000001,650.7
1061.72,698.67,646.3
1059.2900000000002,699.25,641.2
1053.3299999999997,699.88,639.5
1047.8600000000001,699.79,637.9
1045.83,699.0,637.8
1043.76,698.51,637.6
1042.92,698.4399999999999,637.5
1040.59,696.9300000000001,635.1
1036.05,696.4300000000001,632.9
1030.53,695.5599999999998,632.5
1027.8999999999999,693.5400000000001,631.6
1025.8200000000002,692.13,630.3
1024.71,691.1400000000001,627.8
1022.4100000000001,689.56,624.6
1018.9799999999999,688.82,621.1
1012.51,690.17,617.1
1008.36,694.25,614.8
1005.51,693.4699999999999,613.1
999.0600000000001,687.49,611.4
996.7299999999999,686.9300000000001,609.1
998.61,688.13,607.2
1003.93,681.21,603.0
959.2700000000001,681.1200000000001,607.1
892.95,671.2,608.2
910.3700000000001,668.99,607.2
912.68,670.8900000000001,606.5
914.26,663.82,601.9
912.15,661.35,602.2
911.9,661.0199999999999,600.8
911.1300000000001,660.8199999999999,597.1
910.2800000000001,657.2699999999999,593.4
908.8800000000001,657.0200000000001,593.6
904.86,655.9,592.6
904.8799999999999,656.2700000000001,594.2
905.57,661.7,598.4
902.82,659.0400000000001,595.6
902.61,654.2500000000001,594.3
902.74,652.3100000000001,596.8
901.49,652.26,595.2
901.55,652.47,593.9
899.9,652.95,595.5
944.1600000000001,649.9999999999999,595.7
1073.9299999999998,648.9100000000001,591.9
1065.2800000000002,636.21,586.0
1066.6799999999998,633.9,585.6
1067.02,633.8299999999999,584.5
1066.97,630.5799999999999,585.3
1068.31,631.07,587.6
1067.73,630.53,589.1
1067.47,628.56,588.4
1066.49,623.95,585.8
1065.2100000000003,621.3199999999999,585.1
1021.9,627.78,595.1
1013.9800000000001,627.64,598.0
1010.1900000000002,629.7400000000001,597.5
1008.9,629.77,595.9
1005.4399999999999,626.9300000000001,592.9
1001.7000000000002,621.84,587.7
1001.4699999999999,621.5,583.1
999.21,622.8399999999999,578.5
996.96,619.7199999999999,571.2
996.2099999999998,620.0400000000001,568.1
996.7199999999999,618.9599999999999,566.2
993.0199999999999,622.53,567.3
993.5600000000001,632.56,566.6
992.29,628.25,568.8
992.9100000000001,630.0899999999999,571.7
992.24,628.8900000000001,570.4
992.8299999999999,623.5400000000001,570.0
993.5,616.33,569.7
993.2,614.9200000000001,568.9
992.29,613.03,570.6
991.4,619.0999999999999,574.3
991.2699999999999,621.17,576.2
992.5400000000002,620.2,577.4
994.3399999999999,616.4000000000001,578.0
890.43,614.02,578.1
764.9999999999999,611.42,582.4
767.2099999999999,615.5500000000001,584.0
771.6600000000001,615.4599999999999,585.9
774.37,613.35,589.8
776.6300000000001,610.59,591.5
781.81,607.99,593.4
784.29,605.76,594.7
786.1700000000001,606.4300000000001,599.3
786.54,607.62,602.2
787.97,608.58,604.9
786.2099999999999,605.96,604.5
786.6400000000001,602.7499999999999,604.9
784.95,600.3,604.3
785.4100000000001,599.69,605.9
786.27,599.5699999999999,607.2
788.25,602.03,608.5
788.7599999999999,604.85,609.3
791.64,609.6,610.2
794.58,610.8999999999999,607.1
797.9,611.89,605.4
796.38,613.9399999999998,607.2
793.29,617.58,609.6
793.31,615.06,607.6
797.36,604.3700000000001,606.8
796.2499999999999,604.99,605.2
794.87,610.41,605.3
799.86,606.07,604.1
802.97,603.0699999999999,600.3
802.88,600.8299999999999,601.8
799.49,599.8100000000001,598.9
799.7,597.86,598.9
802.31,595.8100000000001,599.1
805.53,592.55,596.8
812.34,589.2700000000001,593.6
877.25,716.09,598.1
925.2800000000001,867.5,605.5
933.4399999999999,876.3399999999999,601.7
935.9,875.18,601.9
935.51,867.54,601.3
934.35,860.85,600.8
932.6699999999998,854.64,600.8
933.6400000000001,852.4,603.4
934.71,847.8300000000002,603.4
937.01,846.0199999999999,608.5
938.5400000000002,843.93,613.0
939.53,841.25,613.9
940.71,833.6899999999999,611.6
939.76,830.49,608.8
942.9799999999999,824.29,605.2
945.29,823.47,603.0
949.2299999999999,820.8,601.8
949.6600000000001,818.99,597.9
952.82,814.0600000000001,595.4
952.8199999999999,811.91,592.0
949.5600000000001,805.85,589.4
945.6899999999999,805.33,589.3
943.3,805.15,591.9
943.7499999999998,803.25,592.9
947.1600000000001,804.01,593.1
950.25,798.15,595.2
955.65,794.55,595.0
962.9400000000002,791.9100000000001,596.0
972.0200000000001,793.94,599.9
962.5099999999999,794.31,603.4
749.53,882.4,612.0
584.37,989.24,617.0
584.83,1004.5300000000001,617.0
599.0,1003.5200000000001,616.9
617.69,1003.79,619.3
626.82,1002.0,620.7
628.5699999999999,998.53,618.1
633.83,996.4900000000001,619.7
639.08,995.47,623.0
642.04,993.7800000000001,620.9
646.52,990.9100000000001,623.8
651.52,988.7299999999999,624.8
656.85,988.39,625.0
660.3,986.03,626.2
663.71,983.15,628.1
659.38,979.1299999999999,627.1
657.08,978.82,627.4
663.34,978.0800000000002,623.6
668.1500000000001,975.65,622.7
670.49,971.4699999999999,622.1
674.1299999999999,967.2699999999999,621.8
680.0699999999999,962.14,620.5
687.78,962.1600000000001,622.8
695.27,962.9399999999999,622.8
704.98,964.21,621.6
709.3100000000001,962.03,623.7
715.0000000000001,955.8599999999999,626.4
718.3500000000001,950.11,627.6
721.03,941.7800000000001,628.2
724.8,935.9100000000001,628.1
664.0699999999999,948.71,636.9
409.48,980.05,647.3
306.58,986.64,651.7
316.94000000000005,986.96,652.5
325.19,984.03,650.8
334.71,981.15,651.3
345.31,977.18,653.0
353.77,973.3800000000001,653.1
358.94000000000005,970.14,654.8
363.53,966.3499999999998,656.8
366.64,964.3399999999998,656.4
371.15999999999997,966.36,659.3
379.57000000000005,962.5799999999999,662.2
383.37,795.86,669.4
399.15,704.51,664.4
409.54,702.65,659.5
412.7799999999999,705.3199999999999,658.4
411.96999999999997,702.19,659.8
419.6700000000001,699.92,661.3
426.0,698.39,660.0
425.76000000000005,696.7900000000001,661.4
425.35999999999996,696.73,660.7
432.45,694.53,659.3
437.83000000000004,694.97,663.5
438.73999999999995,692.4300000000001,663.9
442.61,691.1999999999999,664.0
448.66999999999996,691.7900000000001,666.6
450.6,692.2700000000001,666.6
454.19000000000005,692.17,668.8
455.30999999999995,689.6800000000001,669.7
460.53999999999996,688.24,669.3
464.71000000000004,687.6700000000001,669.7
470.03999999999996,684.23,669.4
474.5,678.6200000000001,669.3
480.25,673.48,674.7
479.02,667.8299999999999,670.9
481.96000000000004,667.95,675.5
484.8,664.55,674.3
488.5200000000001,658.66,673.5
494.08000000000004,656.3399999999999,675.3
496.65,651.47,675.8
498.57,646.7700000000001,674.8
497.52,645.79,676.1
497.10999999999996,640.1899999999999,674.0
505.31000000000006,638.6499999999999,678.2
511.43999999999994,640.3499999999999,679.0
516.0,636.15,680.0
519.7399999999999,634.2,678.7
519.5,629.53,678.6
520.8100000000001,626.0,679.5
524.97,624.81,681.0
530.2099999999999,621.89,680.0
524.59,618.01,677.5
472.14,571.47,668.7
479.75,563.51,668.0
488.96999999999997,563.49,670.6
491.98,562.4,668.8
487.28000000000003,562.84,658.3
490.18999999999994,556.18,653.0
493.46000000000004,552.33,652.3
493.75,548.9,647.5
498.5200000000001,542.2,643.6
507.43,537.87,641.4
515.1999999999999,543.11,641.9
518.27,546.25,639.8
512.21,540.14,636.5
504.85,540.08,632.0
497.48,541.3499999999999,621.9
512.2099999999999,548.24,612.0
807.58,594.53,592.8
1175.7899999999997,628.1400000000001,560.7
1249.1699999999998,623.5600000000001,539.2
1240.94,628.7499999999999,520.9
1223.1399999999999,627.51,504.3
1214.27,630.75,488.1
1196.58,626.4200000000001,472.6
1181.49,619.65,464.8
1171.77,614.5699999999999,459.3
1164.12,609.55,450.7
1155.4699999999998,609.0400000000001,442.6
1142.1599999999999,609.4300000000001,438.0
1132.19,607.9100000000001,437.8
1126.0200000000002,614.01,438.9
1112.5300000000002,629.33,437.0
1092.61,631.3499999999999,433.0
1072.66,628.1899999999999,432.5
1063.2,628.96,429.8
1054.42,630.75,430.2
1044.41,629.9300000000001,428.4
1028.05,625.25,421.1
1008.1,614.21,418.7
1002.5899999999999,614.3100000000001,421.2
1001.45,616.4999999999999,425.3
990.4300000000001,617.82,424.9
1121.35,650.47,427.8
1408.52,698.62,416.4
1517.7800000000002,722.6600000000001,412.8
1508.35,723.3599999999999,414.7
1486.67,714.2700000000001,408.5
1468.8200000000002,707.81,403.8
1463.6200000000001,703.3799999999999,403.7
1454.1799999999998,704.79,398.9
1442.3100000000002,720.2,401.6
1426.54,725.4799999999999,402.0
1399.0700000000002,730.5600000000001,406.4
1388.6899999999998,721.0699999999999,406.9
1379.3700000000001,719.9300000000001,397.2
1366.9099999999999,719.72,402.6
1359.94,719.9100000000001,405.4
1349.31,720.44,399.7
1333.6599999999999,709.2099999999999,390.1
1312.04,709.84,389.2
1293.24,715.29,390.2
1282.19,717.1999999999999,392.1
1271.54,717.3599999999999,391.5
1262.0,716.4,391.2
1252.46,710.2299999999999,388.9
1239.8899999999999,705.79,388.7
1227.3999999999999,704.6400000000001,390.4
1214.24,700.3699999999999,391.1
1213.48,701.5600000000001,395.6
1196.54,687.66,392.9
1170.4,693.97,397.3
1156.88,693.1899999999999,400.3
1145.82,689.33,402.8
1137.61,686.0,407.5
1129.8200000000002,684.6400000000001,409.5
1121.1299999999999,685.1099999999999,409.5
1115.4,691.33,417.1
1103.6699999999998,687.1099999999999,416.0
1089.8899999999999,683.8,416.7
1074.15,683.24,416.9
1061.9900000000002,688.83,421.3
1048.9899999999998,689.61,425.0
1038.53,684.5199999999999,427.4
1034.79,681.11,425.8
1017.1800000000001,683.8500000000001,424.4
1009.75,688.4999999999999,429.4
1003.0600000000001,685.79,430.1
975.2699999999999,684.1099999999999,426.8
851.93,626.94,432.4
814.5400000000001,587.6899999999999,435.3
807.46,582.76,432.5
804.4800000000001,584.12,431.6
802.4100000000001,590.5899999999999,433.6
798.17,598.26,434.5
792.29,598.5800000000002,436.0
787.3,596.29,439.1
783.5300000000001,590.1299999999999,441.2
788.45,598.3900000000001,447.9
783.4300000000001,597.77,447.6
778.8199999999999,596.2500000000001,449.1
776.3999999999999,597.2399999999999,453.1
772.17,597.04,456.9
768.65,597.1,458.3
763.5600000000001,596.5,458.0
756.1800000000001,595.24,456.7
747.6299999999999,590.49,454.9
739.67,586.36,450.8
734.32,584.8299999999999,450.3
731.65,585.99,450.3
728.5699999999999,587.7499999999999,451.5
724.5699999999999,589.1099999999999,449.7
720.7,592.6,450.1
719.17,598.53,454.2
715.88,600.6800000000001,455.2
713.38,601.21,457.5
710.06,602.0899999999999,459.8
707.6,601.56,462.9
705.5300000000001,601.0500000000001,463.5
704.51,599.95,465.3
701.88,600.77,466.4
695.46,600.1300000000001,469.2
686.6400000000001,600.5899999999999,471.3
676.01,599.4200000000001,470.8
671.49,596.4300000000001,472.7
669.72,599.6899999999999,478.7
671.74,604.36,479.8
676.17,599.9399999999999,479.1
673.9799999999999,602.48,483.3
669.51,609.45,487.0
665.3100000000001,599.32,488.5
672.5599999999998,600.86,490.1
671.6800000000001,601.83,491.2
665.99,598.99,493.5
663.35,598.42,495.4
662.1899999999999,598.71,497.4
660.03,600.84,498.8
660.3399999999999,603.5699999999999,501.3
659.51,607.63,504.6
659.74,609.5,507.5
658.91,603.53,505.6
660.85,607.77,510.7
668.95,607.19,515.6
912.76,618.72,518.7
1146.77,637.8900000000001,515.8
1164.8600000000001,640.67,519.1
1160.5800000000002,645.72,516.1
1156.06,648.93,516.8
1154.01,650.62,517.4
1147.5,648.06,518.3
1140.69,648.2,515.5
1133.99,648.35,517.4
1128.8000000000002,645.28,519.8
1125.29,643.24,521.9
1122.65,641.7299999999999,520.6
1118.6599999999999,640.2,516.6
1115.4999999999998,641.1600000000001,510.0
1114.0800000000002,642.1800000000001,504.7
1115.02,642.4799999999999,497.4
1116.23,644.2600000000001,489.7
1116.37,646.89,483.2
1114.94,649.23,478.9
1113.8,646.6,472.1
1112.53,645.6700000000001,464.4
1084.4299999999998,644.6,460.5
799.4200000000001,638.3599999999999,469.8
624.2699999999999,641.49,472.1
633.64,647.3900000000001,468.4
637.9399999999999,649.76,466.1
642.7699999999999,649.4899999999999,464.9
643.9000000000001,647.46,461.5
642.99,652.53,462.9
641.41,648.3500000000001,462.4
646.3199999999999,646.02,461.0
648.9100000000001,643.2700000000001,462.6
645.25,642.65,464.3
641.67,641.7500000000001,461.9
643.2499999999999,640.67,462.5
646.23,641.2099999999999,464.8
647.27,639.99,464.3
644.8500000000001,638.7499999999999,464.3
644.43,637.72,463.9
647.51,640.6600000000001,465.0
649.0699999999999,639.53,465.8
649.2099999999999,641.1800000000001,464.0
649.1400000000001,642.83,465.4
648.5699999999999,643.4599999999999,468.9
646.12,642.22,469.0
644.1499999999999,641.51,471.8
642.84,641.1999999999999,473.5
738.76,645.8999999999999,477.0
1051.19,608.8199999999999,467.6
1124.56,586.7299999999999,464.8
1124.01,590.95,465.3
1120.45,590.49,465.1
1118.53,592.14,467.6
1116.8799999999999,591.6800000000001,467.8
1115.3300000000002,588.5,468.8
1114.49,585.79,469.7
1113.5099999999998,585.03,472.9
1113.5300000000002,583.09,475.2
1112.1,582.47,474.7
1111.9299999999998,581.8500000000001,474.9
1112.54,578.22,472.9
1081.69,583.22,472.2
829.32,592.19,481.5
718.6299999999999,598.68,481.0
725.0899999999999,603.5600000000001,476.4
732.3000000000001,605.0899999999999,473.4
733.9599999999999,601.1200000000001,465.2
738.76,593.08,458.4
737.0600000000001,589.7499999999999,455.8
735.4000000000001,586.76,457.3
740.0500000000001,590.08,454.1
743.15,591.8100000000001,455.1
739.92,594.2100000000002,457.3
738.01,594.76,460.5
737.16,594.1700000000001,461.2
737.08,591.4200000000001,461.9
738.9200000000001,589.0100000000001,465.6
740.4799999999999,591.1800000000001,469.3
754.3900000000001,590.32,469.9
987.82,620.24,465.7
1157.8799999999999,646.6099999999999,461.4
1165.07,648.7099999999999,462.9
1159.29,644.45,461.9
1157.2400000000002,645.53,462.2
1155.37,643.92,463.4
1152.23,643.19,464.5
1151.3,638.99,462.7
1150.1000000000001,638.63,463.8
1154.22,638.03,463.1
1238.6,543.47,462.1
1326.1399999999999,392.14000000000004,454.8
1335.24,364.8,458.3
1328.74,373.11999999999995,456.1
1321.8600000000001,383.33,456.6
1315.29,389.9,456.7
1312.1600000000003,398.7699999999999,458.3
1310.64,401.77,456.3
1310.26,399.24000000000007,453.0
1309.56,397.33,449.7
1310.46,396.37,447.7
1309.6999999999998,397.15,444.0
1197.6299999999999,381.33000000000004,447.8
986.25,277.72999999999996,455.0
953.0,237.13999999999996,456.4
972.96,249.18,457.6
980.3,253.72000000000003,456.1
977.85,252.63999999999996,452.5
968.97,259.64,459.4
968.6300000000001,263.14,462.6
977.7499999999998,265.70000000000005,461.9
987.03,263.11,462.6
984.7399999999998,263.58000000000004,465.2
986.5600000000001,268.95,467.3
990.5400000000002,270.91999999999996,472.9
988.7099999999998,265.18,476.0
989.7299999999999,265.92,479.6
991.7099999999998,271.18,484.3
991.2299999999999,271.83,488.6
989.3799999999999,269.67999999999995,491.3
986.61,271.21000000000004,494.2
983.72,278.29,497.4
982.99,280.2,500.4
986.3300000000002,286.42999999999995,503.0
994.26,284.34000000000003,504.8
1000.9799999999999,281.65,510.1
1001.51,280.78999999999996,515.3
997.8700000000001,282.06,519.4
993.6,279.99,523.7
990.5900000000001,279.94,527.2
989.9200000000001,276.37,532.4
990.9100000000001,277.62,536.2
