id,x,y,pupilD
8047689,1016.5,589.5,343.0
8047691,1016.2,586.9,343.0
8047693,1016.0,586.8,341.0
8047695,1015.7,586.6,341.0
8047697,1015.5,584.4,342.0
8047699,1016.0,584.1,340.0
8047701,1016.8,583.8,340.0
8047703,1016.3,583.5,341.0
8047705,1017.1,582.9,340.0
8047707,1018.1,582.6,340.0
8047709,1018.0,582.5,339.0
8047711,1018.0,582.6,340.0
8047713,1018.1,583.0,340.0
8047715,1019.4,582.8,341.0
8047717,1019.7,583.0,342.0
8047719,1019.0,585.1,341.0
8047721,1018.4,583.9,340.0
8047723,1018.7,582.9,340.0
8047725,1019.1,582.8,340.0
8047727,1019.2,582.7,340.0
8047729,1018.4,582.5,339.0
8047731,1018.3,582.2,341.0
8047733,1020.4,582.9,342.0
8047735,1020.3,582.7,341.0
8047737,1019.1,582.7,341.0
8047739,1019.0,581.6,342.0
8047741,1019.3,580.4,341.0
8047743,1018.9,580.1,341.0
8047745,1018.8,580.9,340.0
8047747,1018.7,582.4,340.0
8047749,1018.9,582.4,342.0
8047751,1019.1,581.1,341.0
8047753,1019.1,583.7,342.0
8047755,1018.7,587.4,343.0
8047757,1018.1,586.8,342.0
8047759,1018.8,586.1,341.0
8047761,1019.9,584.8,337.0
8047763,1019.7,588.0,338.0
8047765,1018.9,591.5,340.0
8047767,1017.3,591.1,340.0
8047769,1016.2,589.0,338.0
8047771,1015.7,590.8,338.0
8047773,1013.8,592.5,338.0
8047775,1011.9,593.0,339.0
8047777,1010.7,592.2,340.0
8047779,1009.4,593.0,339.0
8047781,1009.2,593.5,338.0
8047783,1009.1,593.6,338.0
8047785,1007.3,594.4,339.0
8047787,1007.4,594.9,339.0
8047789,1007.0,595.5,339.0
8047791,1006.2,595.0,339.0
8047793,1007.6,593.8,337.0
8047795,1009.0,591.6,336.0
8047797,1009.8,590.2,336.0
8047799,1010.7,590.3,336.0
8047801,1012.1,590.9,336.0
8047803,1015.0,590.7,336.0
8047805,1015.8,590.0,336.0
8047807,1015.9,590.0,335.0
8047809,1015.3,590.0,335.0
8047811,1015.9,589.8,335.0
8047813,1016.5,591.4,336.0
8047815,1016.9,590.0,336.0
