id,x,y,pupilD
6885783,1180.3,593.2,285.0
6885785,1179.7,592.7,286.0
6885787,1180.0,592.3,286.0
6885789,1178.6,592.4,286.0
6885791,1178.2,596.8,286.0
6885793,1177.7,598.6,287.0
6885795,1175.6,599.0,287.0
6885797,1174.9,598.5,287.0
6885799,1173.8,597.1,286.0
6885801,1172.4,596.6,287.0
6885803,1171.8,595.6,287.0
6885805,1170.9,595.2,286.0
6885807,1168.9,594.5,287.0
6885809,1167.9,597.2,288.0
6885811,1167.6,600.7,287.0
6885813,1167.6,601.4,285.0
6885815,1167.3,599.9,286.0
6885817,1166.8,600.3,285.0
6885819,1166.3,600.1,284.0
6885821,1165.5,596.1,283.0
6885823,1165.7,594.6,283.0
6885825,1166.4,598.4,283.0
6885827,1166.0,601.5,284.0
6885829,1165.0,601.9,284.0
6885831,1165.3,602.1,284.0
6885833,1166.2,600.7,284.0
6885835,1165.1,601.9,285.0
6885837,1164.2,602.6,286.0
6885839,1165.1,600.8,287.0
6885841,1166.5,600.6,287.0
6885843,1167.2,600.6,286.0
6885845,1167.0,601.7,285.0
6885847,1166.7,605.5,288.0
6885849,1167.1,607.4,287.0
6885851,1167.3,607.3,286.0
6885853,1166.5,603.8,286.0
6885855,1166.6,601.7,286.0
6885857,1166.7,602.8,286.0
6885859,1166.7,600.7,287.0
6885861,1167.1,600.1,286.0
6885863,1167.0,600.2,284.0
6885865,1166.9,600.3,282.0
6885867,1167.9,600.5,284.0
6885869,1168.0,600.8,285.0
6885871,1167.2,601.4,285.0
6885873,1167.8,600.4,285.0
6885875,1168.5,601.3,286.0
6885877,1169.2,603.3,287.0
6885879,1170.1,602.7,286.0
6885881,1171.3,602.2,286.0
6885883,1170.3,601.4,286.0
6885885,1168.9,601.9,287.0
6885887,1170.7,601.7,289.0
6885889,1171.6,601.8,289.0
6885891,1171.8,602.6,288.0
6885893,1172.3,603.4,287.0
6885895,1172.8,602.8,287.0
6885897,1172.9,602.5,288.0
6885899,1172.7,602.3,288.0
6885901,1173.2,603.0,287.0
6885903,1172.1,601.0,287.0
6885905,1171.5,599.1,288.0
6885907,1172.6,601.1,289.0
6885909,1172.5,602.2,288.0
6885911,1171.8,598.0,285.0
6885913,1171.7,595.8,284.0
6885915,1172.1,595.5,285.0
6885917,1172.4,595.6,286.0
6885919,1171.8,596.1,286.0
6885921,1171.1,597.5,287.0
6885923,1171.0,598.0,287.0
6885925,1170.7,597.5,288.0
6885927,1169.8,597.7,288.0
6885929,1167.8,598.6,287.0
6885931,1167.6,599.0,289.0
6885933,1168.1,597.7,288.0
6885935,1168.2,595.1,289.0
6885937,1168.4,597.0,289.0
6885939,1167.3,597.8,289.0
6885941,1165.7,592.0,289.0
6885943,1164.8,591.5,290.0
6885945,1164.8,593.7,290.0
6885947,1164.9,590.7,289.0
6885949,1164.3,589.1,290.0
6885951,1163.5,588.1,290.0
6885953,1162.4,588.4,291.0
6885955,1161.6,588.0,290.0
6885957,1162.1,588.7,290.0
6885959,1162.3,589.5,290.0
6885961,1161.7,589.8,289.0
6885963,1161.5,590.0,289.0
6885965,1161.8,592.5,289.0
6885967,1161.7,594.0,290.0
6885969,1161.7,596.8,293.0
6885971,1162.3,597.8,292.0
6885973,1163.8,597.3,291.0
6885975,1163.2,596.3,292.0
6885977,1163.0,597.3,292.0
6885979,1162.8,596.4,292.0
6885981,1163.3,595.9,292.0
6885983,1163.9,595.2,293.0
6885985,1164.0,596.8,293.0
6885987,1164.1,597.5,293.0
6885989,1164.1,595.3,293.0
6885991,1164.0,595.1,293.0
6885993,1163.9,596.8,292.0
6885995,1164.4,598.3,291.0
6885997,1164.1,598.9,292.0
6885999,1164.3,598.2,292.0
6886001,1163.7,599.2,292.0
6886003,1162.9,600.0,292.0
6886005,1162.4,599.7,292.0
6886007,1162.4,600.9,293.0
6886009,1163.0,602.3,294.0
6886011,1163.5,603.3,295.0
6886013,1163.2,602.7,294.0
6886015,1163.1,596.3,292.0
6886017,1163.0,597.2,292.0
6886019,1161.8,597.6,291.0
6886021,1161.6,597.4,291.0
6886023,1163.0,598.1,290.0
